x,y,color,row,column,isHorizontal,width,height,angle(rad)
98, 40, -1, 0, 1, True,14,34,0.17912440920194989
137, 47, 1, 0, 3, True,14,34,0.17869875398907056
176, 54, 1, 0, 5, True,14,34,0.17869875398907056
216, 61, 1, 0, 7, True,14,34,0.1786987539890702
255, 68, 1, 0, 9, True,14,34,0.1786987539890703
294, 75, 1, 0, 11, True,14,34,0.17869875398907045
332, 82, 1, 0, 13, True,14,34,0.17960767875514846
371, 89, 1, 0, 15, True,14,34,0.1796076787551478
409, 96, -1, 0, 17, True,14,34,0.17960767875514846
447, 103, -1, 0, 19, True,14,34,0.17960767875514827
75, 56, -1, 1, 0, False,14,34,0.15826354858668715
114, 62, 1, 1, 2, False,14,34,0.15826354858668684
153, 69, 1, 1, 4, False,14,34,0.17647037491659037
192, 76, -1, 1, 6, False,14,34,0.17647037491659012
232, 83, -1, 1, 8, False,14,34,0.17647037491659012
271, 90, -1, 1, 10, False,14,34,0.1764703749165899
310, 97, -1, 1, 12, False,14,34,0.17647037491659037
348, 104, -1, 1, 14, False,14,34,0.1859794932791914
386, 111, -1, 1, 16, False,14,34,0.18597949327919192
424, 119, -1, 1, 18, False,14,34,0.1859794932791926
462, 126, 1, 1, 20, False,14,34,0.18597949327919192
90, 78, -1, 2, 1, True,14,34,0.13733087629368232
129, 84, -1, 2, 3, True,14,34,0.17425373062703084
169, 91, -1, 2, 5, True,14,34,0.17425373062703095
208, 98, 1, 2, 7, True,14,34,0.17425373062703095
248, 105, -1, 2, 9, True,14,34,0.1742537306270314
287, 112, 1, 2, 11, True,14,34,0.1742537306270321
325, 119, -1, 2, 13, True,14,34,0.19236419152127232
363, 127, 1, 2, 15, True,14,34,0.19236419152127232
402, 134, -1, 2, 17, True,14,34,0.19236419152127246
440, 142, -1, 2, 19, True,14,34,0.19236419152127301
67, 95, -1, 3, 0, False,14,34,0.1394193967231768
106, 100, 1, 3, 2, False,14,34,0.13941939672317685
145, 107, -1, 3, 4, False,14,34,0.17414147614154726
184, 114, 1, 3, 6, False,14,34,0.174141476141547
224, 121, -1, 3, 8, False,14,34,0.17414147614154726
263, 128, -1, 3, 10, False,14,34,0.17414147614154657
302, 135, 1, 3, 12, False,14,34,0.1741414761415461
340, 143, -1, 3, 14, False,14,34,0.19115807514715968
379, 150, -1, 3, 16, False,14,34,0.19115807514716052
417, 157, 1, 3, 18, False,14,34,0.19115807514716052
455, 165, 1, 3, 20, False,14,34,0.19115807514715913
82, 117, 1, 4, 1, True,14,34,0.14150430351262744
121, 124, 1, 4, 3, True,14,34,0.1740291726116022
161, 130, 1, 4, 5, True,14,34,0.1740291726116029
200, 137, 1, 4, 7, True,14,34,0.1740291726116022
239, 144, 1, 4, 9, True,14,34,0.17402917261160178
279, 151, -1, 4, 11, True,14,34,0.17402917261160128
317, 158, 1, 4, 13, True,14,34,0.1899555388534868
356, 166, 1, 4, 15, True,14,34,0.1899555388534868
394, 173, 1, 4, 17, True,14,34,0.1899555388534854
432, 181, 1, 4, 19, True,14,34,0.1899555388534868
59, 134, 1, 5, 0, False,14,34,0.14358558795422682
98, 140, -1, 5, 2, False,14,34,0.1435855879542281
137, 147, -1, 5, 4, False,14,34,0.1739168200078837
176, 153, -1, 5, 6, False,14,34,0.1739168200078837
216, 160, -1, 5, 8, False,14,34,0.17391682000788394
255, 167, 1, 5, 10, False,14,34,0.17391682000788236
294, 174, -1, 5, 12, False,14,34,0.17391682000788347
332, 182, 1, 5, 14, False,14,34,0.18875657018641584
371, 189, 1, 5, 16, False,14,34,0.1887565701864167
409, 196, 1, 5, 18, False,14,34,0.1887565701864167
447, 204, -1, 5, 20, False,14,34,0.18875657018641584
74, 156, -1, 6, 1, True,14,34,0.14566324149593002
113, 163, -1, 6, 3, True,14,34,0.17380441830105545
153, 170, 1, 6, 5, True,14,34,0.17380441830105567
192, 176, 1, 6, 7, True,14,34,0.17380441830105567
231, 183, 1, 6, 9, True,14,34,0.17380441830105567
271, 190, -1, 6, 11, True,14,34,0.17380441830105567
309, 197, 1, 6, 13, True,14,34,0.18756115672487364
348, 205, 1, 6, 15, True,14,34,0.18756115672487364
386, 212, 1, 6, 17, True,14,34,0.18756115672487172
424, 219, 1, 6, 19, True,14,34,0.18756115672487364
51, 173, -1, 7, 0, False,14,34,0.14773725574088442
90, 179, -1, 7, 2, False,14,34,0.14773725574088442
129, 186, -1, 7, 4, False,14,34,0.17369196746176277
168, 193, 1, 7, 6, False,14,34,0.17369196746176252
208, 199, -1, 7, 8, False,14,34,0.17369196746176252
247, 206, -1, 7, 10, False,14,34,0.1736919674617641
286, 213, 1, 7, 12, False,14,34,0.17369196746176302
325, 221, 1, 7, 14, False,14,34,0.1863692860806874
363, 228, -1, 7, 16, False,14,34,0.18636928608068826
401, 235, -1, 7, 18, False,14,34,0.18636928608068826
440, 242, -1, 7, 20, False,14,34,0.1863692860806869
66, 195, 1, 8, 1, True,14,34,0.14980762244686904
105, 202, 1, 8, 3, True,14,34,0.1735794674606295
145, 209, 1, 8, 5, True,14,34,0.1735794674606296
184, 216, 1, 8, 7, True,14,34,0.17357946746062936
223, 222, 1, 8, 9, True,14,34,0.17357946746062936
263, 229, 1, 8, 11, True,14,34,0.1735794674606312
301, 237, 1, 8, 13, True,14,34,0.1851809458987509
340, 244, 1, 8, 15, True,14,34,0.1851809458987509
378, 251, 1, 8, 17, True,14,34,0.18518094589874953
417, 258, -1, 8, 19, True,14,34,0.1851809458987509
43, 212, 1, 9, 0, False,14,34,0.1518743335256996
82, 218, 1, 9, 2, False,14,34,0.15187433352570093
121, 225, -1, 9, 4, False,14,34,0.17346691826825908
160, 232, -1, 9, 6, False,14,34,0.1734669182682603
200, 239, -1, 9, 8, False,14,34,0.17346691826825922
239, 245, 1, 9, 10, False,14,34,0.17346691826826055
278, 252, 1, 9, 12, False,14,34,0.17346691826825897
317, 260, 1, 9, 14, False,14,34,0.18399612385715042
355, 267, 1, 9, 16, False,14,34,0.1839961238571499
394, 274, -1, 9, 18, False,14,34,0.1839961238571499
432, 281, 1, 9, 20, False,14,34,0.18399612385715042
58, 234, 1, 10, 1, True,14,34,0.1539373810426513
97, 241, -1, 10, 3, True,14,34,0.1733543198552352
137, 248, -1, 10, 5, True,14,34,0.17335431985523528
176, 255, -1, 10, 7, True,14,34,0.1733543198552338
215, 262, 1, 10, 9, True,14,34,0.1733543198552354
255, 268, 1, 10, 11, True,14,34,0.17335431985523678
293, 276, -1, 10, 13, True,14,34,0.18281480766732036
332, 283, 1, 10, 15, True,14,34,0.18281480766732036
371, 290, 1, 10, 17, True,14,34,0.1828148076673226
409, 297, 1, 10, 19, True,14,34,0.18281480766732036
35, 251, -1, 11, 0, False,14,34,0.15599675721583514
74, 257, 1, 11, 2, False,14,34,0.15599675721583656
113, 264, -1, 11, 4, False,14,34,0.1732416721921158
152, 271, -1, 11, 6, False,14,34,0.1732416721921157
192, 278, 1, 11, 8, False,14,34,0.1732416721921157
231, 285, 1, 11, 10, False,14,34,0.1732416721921157
270, 292, -1, 11, 12, False,14,34,0.17324167219211595
309, 299, 1, 11, 14, False,14,34,0.18163698507416723
347, 306, 1, 11, 16, False,14,34,0.18163698507416723
386, 313, -1, 11, 18, False,14,34,0.18163698507416673
425, 320, 1, 11, 20, False,14,34,0.18163698507416723
50, 273, -1, 12, 1, True,14,34,0.15805245441560373
89, 280, 1, 12, 3, True,14,34,0.1731289752494483
129, 287, -1, 12, 5, True,14,34,0.1731289752494483
168, 294, -1, 12, 7, True,14,34,0.1731289752494483
207, 301, -1, 12, 9, True,14,34,0.17312897524944562
246, 308, -1, 12, 11, True,14,34,0.17312897524944562
285, 315, 1, 12, 13, True,14,34,0.18046264385620267
324, 322, -1, 12, 15, True,14,34,0.18046264385620267
363, 329, -1, 12, 17, True,14,34,0.1804626438562054
402, 336, 1, 12, 19, True,14,34,0.18046264385620267
27, 290, -1, 13, 0, False,14,34,0.16010446516392202
66, 296, 1, 13, 2, False,14,34,0.16010446516392202
105, 303, -1, 13, 4, False,14,34,0.17301622899774377
144, 310, -1, 13, 6, False,14,34,0.17301622899774366
184, 317, -1, 13, 8, False,14,34,0.17301622899774646
223, 324, 1, 13, 10, False,14,34,0.17301622899774646
262, 331, 1, 13, 12, False,14,34,0.17301622899774646
301, 338, 1, 13, 14, False,14,34,0.17929177182567244
340, 345, 1, 13, 16, False,14,34,0.17929177182567244
378, 352, -1, 13, 18, False,14,34,0.17929177182567244
417, 359, -1, 13, 20, False,14,34,0.1792917718256719
42, 312, 1, 14, 1, True,14,34,0.16215278213371861
81, 319, -1, 14, 3, True,14,34,0.17290343340751232
121, 326, -1, 14, 5, True,14,34,0.1729034334075122
160, 333, 1, 14, 7, True,14,34,0.17290343340750963
199, 340, 1, 14, 9, True,14,34,0.1729034334075121
238, 347, 1, 14, 11, True,14,34,0.17290343340750963
277, 354, 1, 14, 13, True,14,34,0.17812435682867409
316, 361, -1, 14, 15, True,14,34,0.1781243568286768
355, 368, -1, 14, 17, True,14,34,0.17812435682867409
394, 375, -1, 14, 19, True,14,34,0.17812435682867409
19, 329, -1, 15, 0, False,14,34,0.1641973981482651
58, 335, -1, 15, 2, False,14,34,0.1641973981482651
97, 342, -1, 15, 4, False,14,34,0.17279058844922443
136, 349, 1, 15, 6, False,14,34,0.1727905884492243
175, 356, -1, 15, 8, False,14,34,0.17279058844922454
215, 363, 1, 15, 10, False,14,34,0.17279058844922182
254, 370, 1, 15, 12, False,14,34,0.1727905884492243
293, 377, 1, 15, 14, False,14,34,0.17696038674527886
332, 384, 1, 15, 16, False,14,34,0.17696038674527886
371, 391, -1, 15, 18, False,14,34,0.1769603867452784
410, 397, 1, 15, 20, False,14,34,0.17696038674527886
34, 352, 1, 16, 1, True,14,34,0.16623830618051844
73, 358, -1, 16, 3, True,14,34,0.17267769409334086
113, 365, 1, 16, 5, True,14,34,0.1726776940933409
152, 372, -1, 16, 7, True,14,34,0.1726776940933409
191, 379, 1, 16, 9, True,14,34,0.17267769409334066
230, 386, -1, 16, 11, True,14,34,0.1726776940933409
269, 393, 1, 16, 13, True,14,34,0.17579984948964092
308, 400, 1, 16, 15, True,14,34,0.1757998494896439
347, 406, 1, 16, 17, True,14,34,0.17579984948964117
387, 413, -1, 16, 19, True,14,34,0.17579984948964117
11, 368, 1, 17, 0, False,14,34,0.16827549935245836
50, 374, -1, 17, 2, False,14,34,0.16827549935245836
89, 381, 1, 17, 4, False,14,34,0.17256475031029825
128, 388, -1, 17, 6, False,14,34,0.1725647503102982
167, 395, -1, 17, 8, False,14,34,0.1725647503102982
207, 402, 1, 17, 10, False,14,34,0.1725647503102982
246, 409, 1, 17, 12, False,14,34,0.17256475031029841
285, 416, 1, 17, 14, False,14,34,0.17464273301011207
324, 422, 1, 17, 16, False,14,34,0.17464273301011207
363, 429, 1, 17, 18, False,14,34,0.17464273301011207
402, 436, 1, 17, 20, False,14,34,0.17464273301011157
26, 391, 1, 18, 1, True,14,34,0.17030897093441177
65, 397, 1, 18, 3, True,14,34,0.17245175707051302
105, 404, 1, 18, 5, True,14,34,0.17245175707051297
144, 411, 1, 18, 7, True,14,34,0.1724517570705131
183, 418, 1, 18, 9, True,14,34,0.17245175707051297
222, 425, -1, 18, 11, True,14,34,0.17245175707051272
261, 432, 1, 18, 13, True,14,34,0.17348902528934063
301, 439, -1, 18, 15, True,14,34,0.1734890252893436
340, 445, 1, 18, 17, True,14,34,0.17348902528934088
379, 452, 1, 18, 19, True,14,34,0.17348902528934088
